258
  7.176026867440973e-01  -3.473041960517580e-02   0.000000000000000e+00
  7.285331991826168e-01  -3.360092492944561e-02   0.000000000000000e+00
  7.392747324265423e-01  -3.247431305049835e-02   0.000000000000000e+00
  7.498191859190133e-01  -3.135243835744013e-02   0.000000000000000e+00
  7.601619991703419e-01  -3.023676685789434e-02   0.000000000000000e+00
  7.703024737793585e-01  -2.912831789783475e-02   0.000000000000000e+00
  7.802322392404187e-01  -2.802892566631926e-02   0.000000000000000e+00
  7.899517097496568e-01  -2.693943973507676e-02   0.000000000000000e+00
  7.994602468395703e-01  -2.586079063812612e-02   0.000000000000000e+00
  8.087491057305808e-01  -2.479481465456870e-02   0.000000000000000e+00
  8.178237771781264e-01  -2.374170172452686e-02   0.000000000000000e+00
  8.266816286063570e-01  -2.270254407850802e-02   0.000000000000000e+00
  8.353187052323147e-01  -2.167857967899007e-02   0.000000000000000e+00
  8.437401956241524e-01  -2.066994210846284e-02   0.000000000000000e+00
  8.519429868869024e-01  -1.967772819355909e-02   0.000000000000000e+00
  8.599278468899152e-01  -1.870255412596467e-02   0.000000000000000e+00
  8.676993509807496e-01  -1.774454332741857e-02   0.000000000000000e+00
  8.752538120364819e-01  -1.680481487791489e-02   0.000000000000000e+00
  8.825964540007973e-01  -1.588336600134460e-02   0.000000000000000e+00
  8.897310136445623e-01  -1.498034623422670e-02   0.000000000000000e+00
  8.966531850676893e-01  -1.409690705146253e-02   0.000000000000000e+00
  9.033722343464377e-01  -1.323245231172597e-02   0.000000000000000e+00
  9.098893174020786e-01  -1.238739213249257e-02   0.000000000000000e+00
  9.162043029838253e-01  -1.156228997431423e-02   0.000000000000000e+00
  9.223251930152763e-01  -1.075662468045173e-02   0.000000000000000e+00
  9.282522505039966e-01  -9.970864048544819e-03   0.000000000000000e+00
  9.339890704228204e-01  -9.205018862647976e-03   0.000000000000000e+00
  9.395423087024641e-01  -8.458664497081818e-03   0.000000000000000e+00
  9.449113538810696e-01  -7.732329915716431e-03   0.000000000000000e+00
  9.501030217984897e-01  -7.025522930876358e-03   0.000000000000000e+00
  9.551226091643996e-01  -6.337928255105056e-03   0.000000000000000e+00
  9.599686830399902e-01  -5.670134926557009e-03   0.000000000000000e+00
  9.646507533175118e-01  -5.021207272511302e-03   0.000000000000000e+00
  9.691715339955963e-01  -4.391121530818238e-03   0.000000000000000e+00
  9.735326420691727e-01  -3.779992138922754e-03   0.000000000000000e+00
  9.777419674024581e-01  -3.187035116884097e-03   0.000000000000000e+00
  9.818011836851742e-01  -2.612318625433629e-03   0.000000000000000e+00
  9.857144621637486e-01  -2.055542802410787e-03   0.000000000000000e+00
  9.894881683970953e-01  -1.516074953214751e-03   0.000000000000000e+00
  9.931230406966514e-01  -9.940688020099622e-04   0.000000000000000e+00
  9.966253294729510e-01  -4.888727971772416e-04   0.000000000000000e+00
  1.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  9.966253294736598e-01   4.888727970748100e-04   0.000000000000000e+00
  9.931230406966975e-01   9.940688020269764e-04   0.000000000000000e+00
  9.894881683977494e-01   1.516074953120965e-03   0.000000000000000e+00
  9.857144621637136e-01   2.055542802446971e-03   0.000000000000000e+00
  9.818011836853909e-01   2.612318625429744e-03   0.000000000000000e+00
  9.777419674021777e-01   3.187035116915199e-03   0.000000000000000e+00
  9.735326420691359e-01   3.779992138968873e-03   0.000000000000000e+00
  9.691715339955074e-01   4.391121530804330e-03   0.000000000000000e+00
  9.646507533174229e-01   5.021207272523653e-03   0.000000000000000e+00
  9.599686830399283e-01   5.670134926629150e-03   0.000000000000000e+00
  9.551226091642592e-01   6.337928255157626e-03   0.000000000000000e+00
  9.501030217987073e-01   7.025522930844767e-03   0.000000000000000e+00
  9.449113538808803e-01   7.732329915748641e-03   0.000000000000000e+00
  9.395423087023672e-01   8.458664497053337e-03   0.000000000000000e+00
  9.339890704227802e-01   9.205018862648070e-03   0.000000000000000e+00
  9.282522505038978e-01   9.970864048532216e-03   0.000000000000000e+00
  9.223251930150547e-01   1.075662468043036e-02   0.000000000000000e+00
  9.162043029835920e-01   1.156228997436692e-02   0.000000000000000e+00
  9.098893174018990e-01   1.238739213248065e-02   0.000000000000000e+00
  9.033722343463386e-01   1.323245231167277e-02   0.000000000000000e+00
  8.966531850675483e-01   1.409690705143875e-02   0.000000000000000e+00
